RECID,DIV,PRDCD,CAT_COD,MIN,MAX,CTGR,SALDO_AWAL,RP_SLD_AWL,TRFIN,RP_TRFIN,RP_PPNIN,TRFOUT,RP_TRFOUT,RP_PPNOUT,SALES,RP_SALES,T_SALES,RETUR,RP_RETUR,T_RETUR,TPPN,HILANG,RP_HILANG,ADJ,RP_ADJ,RCOST,POTONGAN,SESUAI,SALDO_AKH,RP_SLD_AKH,PTAG,KONS,SUPCO,BKP,SUB_BKP,NRB_RSK,STO,HR_JUAL,NKL_MIN,RP_NKLM,BBS_PPN,PPN_PEM,TIPE_GDG,KD_GDG,RP_ADJ_K,RP_ADJ_L,QTY_BA,RP_BA_JUAL,QTY_BS,RP_BS_JUAL,RP_BA_HPP,RP_BS_HPP,PPN_JP,DISC_05
,11,10000213,011101,20,56,XX,128,703654.40000,20,109901,10990.0800000,0,0,0,82,450774.69000,688800.00,0,0,0,62618.18000,0,0,0,0,5496.69,0,0.830000,66.00,362781.54000,D,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000234,021506,1,10,XX,63,2324233.17000,0,0,0,0,0,0,2,73785.17000,101000.00,0,0,0,9181.82000,0,0,0,0,36892.59,0,-0.010000,61.00,2250447.99000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,08,10000245,010806,1,6,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15160.91,0,0,0,0,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,02,10000255,010201,12,20,XX,24,334278.96000,12,177001,17700.1100000,0,0,0,18,253174.57000,298800.00,0,0,0,27163.64000,0,0,0,0,14339.19,0,0.030000,18.00,258105.42000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,04,10000278,010403,24,36,XX,218,746399.30000,0,0,0,0,0,0,28,95867.80000,140000.00,0,0,0,12727.27000,0,0,0,0,3423.85,0,0,190.00,650531.50000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,22,10000279,022206,6,11,XX,9,147310.47000,12,196135,19613.4600000,0,0,0,16,261722.29000,399200.00,0,0,0,36290.91000,0,0,0,0,16344.55,0,-0.430000,5.00,81722.75000,L,,,Y,Y,0,2,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,29,10000280,032904,1,3,XX,3,29201.82000,1,9736,973.5900000,0,0,0,1,9733.94000,17500.00,0,0,0,1590.91000,0,0,0,0,9734.59,0,-0.110000,3.00,29203.77000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000289,021504,1,2,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14856.42,0,0,0,0,T,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,01,10000304,010105,2,9,XX,4,17485.00000,8,35082,3508.2200000,0,0,0,5,21877.16000,33000.00,0,0,0,3000.00000,0,0,0,0,4382.98,0,-8.980000,7.00,30680.86000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,07,10000305,010705,2,5,XX,6,101519.16000,4,68448,6844.7700000,0,0,0,5,84940.75000,100000.00,0,0,0,9090.91000,0,0,0,0,17005.22,0,-0.310000,5.00,85026.10000,S,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
